iid,id,wave,pid,age,amb1_1,amb2_1,amb3_1,art,attr1_1,attr2_1,attr3_1,career_c,clubbing,concerts,date,dining,exercise,exphappy,field_cd,fun1_1,fun2_1,fun3_1,gaming,gender,go_out,goal,hiking,imprace,imprelig,intel1_1,intel2_1,intel3_1,movies,museums,music,race,reading,shar1_1,shar2_1,shopping,sinc1_1,sinc2_1,sinc3_1,sports,theater,tv,tvsports,yoga,dec,match
8,8,1,11,25.0,18.18,5.0,8.0,9.0,9.09,30.0,7.0,6.0,10.0,6.0,5.0,10.0,1.0,6.0,13.0,18.18,30.0,8.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,27.27,20.0,8.0,9.0,9.0,6.0,2.0,8.0,9.09,5.0,8.0,18.18,10.0,4.0,2.0,9.0,10.0,2.0,6.0,1,0
8,8,1,12,25.0,18.18,5.0,8.0,9.0,9.09,30.0,7.0,6.0,10.0,6.0,5.0,10.0,1.0,6.0,13.0,18.18,30.0,8.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,27.27,20.0,8.0,9.0,9.0,6.0,2.0,8.0,9.09,5.0,8.0,18.18,10.0,4.0,2.0,9.0,10.0,2.0,6.0,1,1
8,8,1,13,25.0,18.18,5.0,8.0,9.0,9.09,30.0,7.0,6.0,10.0,6.0,5.0,10.0,1.0,6.0,13.0,18.18,30.0,8.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,27.27,20.0,8.0,9.0,9.0,6.0,2.0,8.0,9.09,5.0,8.0,18.18,10.0,4.0,2.0,9.0,10.0,2.0,6.0,1,1
8,8,1,14,25.0,18.18,5.0,8.0,9.0,9.09,30.0,7.0,6.0,10.0,6.0,5.0,10.0,1.0,6.0,13.0,18.18,30.0,8.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,27.27,20.0,8.0,9.0,9.0,6.0,2.0,8.0,9.09,5.0,8.0,18.18,10.0,4.0,2.0,9.0,10.0,2.0,6.0,1,1
8,8,1,15,25.0,18.18,5.0,8.0,9.0,9.09,30.0,7.0,6.0,10.0,6.0,5.0,10.0,1.0,6.0,13.0,18.18,30.0,8.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,27.27,20.0,8.0,9.0,9.0,6.0,2.0,8.0,9.09,5.0,8.0,18.18,10.0,4.0,2.0,9.0,10.0,2.0,6.0,1,1
8,8,1,16,25.0,18.18,5.0,8.0,9.0,9.09,30.0,7.0,6.0,10.0,6.0,5.0,10.0,1.0,6.0,13.0,18.18,30.0,8.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,27.27,20.0,8.0,9.0,9.0,6.0,2.0,8.0,9.09,5.0,8.0,18.18,10.0,4.0,2.0,9.0,10.0,2.0,6.0,1,1
8,8,1,17,25.0,18.18,5.0,8.0,9.0,9.09,30.0,7.0,6.0,10.0,6.0,5.0,10.0,1.0,6.0,13.0,18.18,30.0,8.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,27.27,20.0,8.0,9.0,9.0,6.0,2.0,8.0,9.09,5.0,8.0,18.18,10.0,4.0,2.0,9.0,10.0,2.0,6.0,1,0
8,8,1,18,25.0,18.18,5.0,8.0,9.0,9.09,30.0,7.0,6.0,10.0,6.0,5.0,10.0,1.0,6.0,13.0,18.18,30.0,8.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,27.27,20.0,8.0,9.0,9.0,6.0,2.0,8.0,9.09,5.0,8.0,18.18,10.0,4.0,2.0,9.0,10.0,2.0,6.0,1,1
8,8,1,19,25.0,18.18,5.0,8.0,9.0,9.09,30.0,7.0,6.0,10.0,6.0,5.0,10.0,1.0,6.0,13.0,18.18,30.0,8.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,27.27,20.0,8.0,9.0,9.0,6.0,2.0,8.0,9.09,5.0,8.0,18.18,10.0,4.0,2.0,9.0,10.0,2.0,6.0,1,1
8,8,1,20,25.0,18.18,5.0,8.0,9.0,9.09,30.0,7.0,6.0,10.0,6.0,5.0,10.0,1.0,6.0,13.0,18.18,30.0,8.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,27.27,20.0,8.0,9.0,9.0,6.0,2.0,8.0,9.09,5.0,8.0,18.18,10.0,4.0,2.0,9.0,10.0,2.0,6.0,1,1
9,9,1,11,26.0,10.0,10.0,7.0,7.0,20.0,30.0,7.0,9.0,10.0,9.0,4.0,8.0,1.0,6.0,13.0,30.0,20.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0,7.0,10.0,6.0,9.0,6.0,8.0,10.0,10.0,8.0,10.0,20.0,6.0,4.0,10.0,8.0,3.0,3.0,1,0
9,9,1,12,26.0,10.0,10.0,7.0,7.0,20.0,30.0,7.0,9.0,10.0,9.0,4.0,8.0,1.0,6.0,13.0,30.0,20.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0,7.0,10.0,6.0,9.0,6.0,8.0,10.0,10.0,8.0,10.0,20.0,6.0,4.0,10.0,8.0,3.0,3.0,1,1
9,9,1,13,26.0,10.0,10.0,7.0,7.0,20.0,30.0,7.0,9.0,10.0,9.0,4.0,8.0,1.0,6.0,13.0,30.0,20.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0,7.0,10.0,6.0,9.0,6.0,8.0,10.0,10.0,8.0,10.0,20.0,6.0,4.0,10.0,8.0,3.0,3.0,1,1
9,9,1,14,26.0,10.0,10.0,7.0,7.0,20.0,30.0,7.0,9.0,10.0,9.0,4.0,8.0,1.0,6.0,13.0,30.0,20.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0,7.0,10.0,6.0,9.0,6.0,8.0,10.0,10.0,8.0,10.0,20.0,6.0,4.0,10.0,8.0,3.0,3.0,1,1
9,9,1,15,26.0,10.0,10.0,7.0,7.0,20.0,30.0,7.0,9.0,10.0,9.0,4.0,8.0,1.0,6.0,13.0,30.0,20.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0,7.0,10.0,6.0,9.0,6.0,8.0,10.0,10.0,8.0,10.0,20.0,6.0,4.0,10.0,8.0,3.0,3.0,1,1
9,9,1,16,26.0,10.0,10.0,7.0,7.0,20.0,30.0,7.0,9.0,10.0,9.0,4.0,8.0,1.0,6.0,13.0,30.0,20.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0,7.0,10.0,6.0,9.0,6.0,8.0,10.0,10.0,8.0,10.0,20.0,6.0,4.0,10.0,8.0,3.0,3.0,1,1
9,9,1,17,26.0,10.0,10.0,7.0,7.0,20.0,30.0,7.0,9.0,10.0,9.0,4.0,8.0,1.0,6.0,13.0,30.0,20.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0,7.0,10.0,6.0,9.0,6.0,8.0,10.0,10.0,8.0,10.0,20.0,6.0,4.0,10.0,8.0,3.0,3.0,1,1
9,9,1,18,26.0,10.0,10.0,7.0,7.0,20.0,30.0,7.0,9.0,10.0,9.0,4.0,8.0,1.0,6.0,13.0,30.0,20.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0,7.0,10.0,6.0,9.0,6.0,8.0,10.0,10.0,8.0,10.0,20.0,6.0,4.0,10.0,8.0,3.0,3.0,1,0
9,9,1,19,26.0,10.0,10.0,7.0,7.0,20.0,30.0,7.0,9.0,10.0,9.0,4.0,8.0,1.0,6.0,13.0,30.0,20.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0,7.0,10.0,6.0,9.0,6.0,8.0,10.0,10.0,8.0,10.0,20.0,6.0,4.0,10.0,8.0,3.0,3.0,1,1
9,9,1,20,26.0,10.0,10.0,7.0,7.0,20.0,30.0,7.0,9.0,10.0,9.0,4.0,8.0,1.0,6.0,13.0,30.0,20.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,20.0,10.0,7.0,10.0,6.0,9.0,6.0,8.0,10.0,10.0,8.0,10.0,20.0,6.0,4.0,10.0,8.0,3.0,3.0,1,0
10,10,1,11,26.0,10.0,5.0,9.0,6.0,15.0,45.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,13.0,40.0,20.0,10.0,1.0,0.0,1.0,2.0,7.0,4.0,4.0,15.0,15.0,6.0,7.0,6.0,8.0,2.0,8.0,5.0,5.0,7.0,15.0,10.0,8.0,9.0,6.0,5.0,9.0,7.0,0,0
10,10,1,12,26.0,10.0,5.0,9.0,6.0,15.0,45.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,13.0,40.0,20.0,10.0,1.0,0.0,1.0,2.0,7.0,4.0,4.0,15.0,15.0,6.0,7.0,6.0,8.0,2.0,8.0,5.0,5.0,7.0,15.0,10.0,8.0,9.0,6.0,5.0,9.0,7.0,0,0
10,10,1,13,26.0,10.0,5.0,9.0,6.0,15.0,45.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,13.0,40.0,20.0,10.0,1.0,0.0,1.0,2.0,7.0,4.0,4.0,15.0,15.0,6.0,7.0,6.0,8.0,2.0,8.0,5.0,5.0,7.0,15.0,10.0,8.0,9.0,6.0,5.0,9.0,7.0,1,1
10,10,1,14,26.0,10.0,5.0,9.0,6.0,15.0,45.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,13.0,40.0,20.0,10.0,1.0,0.0,1.0,2.0,7.0,4.0,4.0,15.0,15.0,6.0,7.0,6.0,8.0,2.0,8.0,5.0,5.0,7.0,15.0,10.0,8.0,9.0,6.0,5.0,9.0,7.0,0,0
10,10,1,15,26.0,10.0,5.0,9.0,6.0,15.0,45.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,13.0,40.0,20.0,10.0,1.0,0.0,1.0,2.0,7.0,4.0,4.0,15.0,15.0,6.0,7.0,6.0,8.0,2.0,8.0,5.0,5.0,7.0,15.0,10.0,8.0,9.0,6.0,5.0,9.0,7.0,0,0
10,10,1,16,26.0,10.0,5.0,9.0,6.0,15.0,45.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,13.0,40.0,20.0,10.0,1.0,0.0,1.0,2.0,7.0,4.0,4.0,15.0,15.0,6.0,7.0,6.0,8.0,2.0,8.0,5.0,5.0,7.0,15.0,10.0,8.0,9.0,6.0,5.0,9.0,7.0,0,0
10,10,1,17,26.0,10.0,5.0,9.0,6.0,15.0,45.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,13.0,40.0,20.0,10.0,1.0,0.0,1.0,2.0,7.0,4.0,4.0,15.0,15.0,6.0,7.0,6.0,8.0,2.0,8.0,5.0,5.0,7.0,15.0,10.0,8.0,9.0,6.0,5.0,9.0,7.0,1,0
10,10,1,18,26.0,10.0,5.0,9.0,6.0,15.0,45.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,13.0,40.0,20.0,10.0,1.0,0.0,1.0,2.0,7.0,4.0,4.0,15.0,15.0,6.0,7.0,6.0,8.0,2.0,8.0,5.0,5.0,7.0,15.0,10.0,8.0,9.0,6.0,5.0,9.0,7.0,0,0
10,10,1,19,26.0,10.0,5.0,9.0,6.0,15.0,45.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,13.0,40.0,20.0,10.0,1.0,0.0,1.0,2.0,7.0,4.0,4.0,15.0,15.0,6.0,7.0,6.0,8.0,2.0,8.0,5.0,5.0,7.0,15.0,10.0,8.0,9.0,6.0,5.0,9.0,7.0,1,1
10,10,1,20,26.0,10.0,5.0,9.0,6.0,15.0,45.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,13.0,40.0,20.0,10.0,1.0,0.0,1.0,2.0,7.0,4.0,4.0,15.0,15.0,6.0,7.0,6.0,8.0,2.0,8.0,5.0,5.0,7.0,15.0,10.0,8.0,9.0,6.0,5.0,9.0,7.0,1,0
11,11,1,1,27.0,0.0,25.0,5.0,5.0,35.0,25.0,8.0,2.0,4.0,7.0,5.0,6.0,2.0,7.0,8.0,20.0,20.0,7.0,5.0,1.0,4.0,1.0,5.0,7.0,3.0,20.0,20.0,8.0,8.0,7.0,8.0,2.0,9.0,5.0,5.0,5.0,20.0,5.0,9.0,8.0,4.0,2.0,7.0,1.0,0,0
11,11,1,2,27.0,0.0,25.0,5.0,5.0,35.0,25.0,8.0,2.0,4.0,7.0,5.0,6.0,2.0,7.0,8.0,20.0,20.0,7.0,5.0,1.0,4.0,1.0,5.0,7.0,3.0,20.0,20.0,8.0,8.0,7.0,8.0,2.0,9.0,5.0,5.0,5.0,20.0,5.0,9.0,8.0,4.0,2.0,7.0,1.0,0,0
11,11,1,3,27.0,0.0,25.0,5.0,5.0,35.0,25.0,8.0,2.0,4.0,7.0,5.0,6.0,2.0,7.0,8.0,20.0,20.0,7.0,5.0,1.0,4.0,1.0,5.0,7.0,3.0,20.0,20.0,8.0,8.0,7.0,8.0,2.0,9.0,5.0,5.0,5.0,20.0,5.0,9.0,8.0,4.0,2.0,7.0,1.0,0,0
11,11,1,4,27.0,0.0,25.0,5.0,5.0,35.0,25.0,8.0,2.0,4.0,7.0,5.0,6.0,2.0,7.0,8.0,20.0,20.0,7.0,5.0,1.0,4.0,1.0,5.0,7.0,3.0,20.0,20.0,8.0,8.0,7.0,8.0,2.0,9.0,5.0,5.0,5.0,20.0,5.0,9.0,8.0,4.0,2.0,7.0,1.0,0,0
11,11,1,5,27.0,0.0,25.0,5.0,5.0,35.0,25.0,8.0,2.0,4.0,7.0,5.0,6.0,2.0,7.0,8.0,20.0,20.0,7.0,5.0,1.0,4.0,1.0,5.0,7.0,3.0,20.0,20.0,8.0,8.0,7.0,8.0,2.0,9.0,5.0,5.0,5.0,20.0,5.0,9.0,8.0,4.0,2.0,7.0,1.0,0,0
11,11,1,6,27.0,0.0,25.0,5.0,5.0,35.0,25.0,8.0,2.0,4.0,7.0,5.0,6.0,2.0,7.0,8.0,20.0,20.0,7.0,5.0,1.0,4.0,1.0,5.0,7.0,3.0,20.0,20.0,8.0,8.0,7.0,8.0,2.0,9.0,5.0,5.0,5.0,20.0,5.0,9.0,8.0,4.0,2.0,7.0,1.0,0,0
11,11,1,7,27.0,0.0,25.0,5.0,5.0,35.0,25.0,8.0,2.0,4.0,7.0,5.0,6.0,2.0,7.0,8.0,20.0,20.0,7.0,5.0,1.0,4.0,1.0,5.0,7.0,3.0,20.0,20.0,8.0,8.0,7.0,8.0,2.0,9.0,5.0,5.0,5.0,20.0,5.0,9.0,8.0,4.0,2.0,7.0,1.0,0,0
11,11,1,8,27.0,0.0,25.0,5.0,5.0,35.0,25.0,8.0,2.0,4.0,7.0,5.0,6.0,2.0,7.0,8.0,20.0,20.0,7.0,5.0,1.0,4.0,1.0,5.0,7.0,3.0,20.0,20.0,8.0,8.0,7.0,8.0,2.0,9.0,5.0,5.0,5.0,20.0,5.0,9.0,8.0,4.0,2.0,7.0,1.0,0,0
11,11,1,9,27.0,0.0,25.0,5.0,5.0,35.0,25.0,8.0,2.0,4.0,7.0,5.0,6.0,2.0,7.0,8.0,20.0,20.0,7.0,5.0,1.0,4.0,1.0,5.0,7.0,3.0,20.0,20.0,8.0,8.0,7.0,8.0,2.0,9.0,5.0,5.0,5.0,20.0,5.0,9.0,8.0,4.0,2.0,7.0,1.0,0,0
11,11,1,10,27.0,0.0,25.0,5.0,5.0,35.0,25.0,8.0,2.0,4.0,7.0,5.0,6.0,2.0,7.0,8.0,20.0,20.0,7.0,5.0,1.0,4.0,1.0,5.0,7.0,3.0,20.0,20.0,8.0,8.0,7.0,8.0,2.0,9.0,5.0,5.0,5.0,20.0,5.0,9.0,8.0,4.0,2.0,7.0,1.0,0,0
12,12,1,1,22.0,0.0,15.0,9.0,6.0,60.0,25.0,9.0,1.0,5.0,7.0,1.0,8.0,9.0,7.0,1.0,40.0,20.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,25.0,10.0,7.0,7.0,9.0,2.0,6.0,0.0,0.0,5.0,0.0,15.0,9.0,9.0,4.0,6.0,7.0,5.0,0,0
12,12,1,2,22.0,0.0,15.0,9.0,6.0,60.0,25.0,9.0,1.0,5.0,7.0,1.0,8.0,9.0,7.0,1.0,40.0,20.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,25.0,10.0,7.0,7.0,9.0,2.0,6.0,0.0,0.0,5.0,0.0,15.0,9.0,9.0,4.0,6.0,7.0,5.0,0,0
12,12,1,3,22.0,0.0,15.0,9.0,6.0,60.0,25.0,9.0,1.0,5.0,7.0,1.0,8.0,9.0,7.0,1.0,40.0,20.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,25.0,10.0,7.0,7.0,9.0,2.0,6.0,0.0,0.0,5.0,0.0,15.0,9.0,9.0,4.0,6.0,7.0,5.0,0,0
12,12,1,4,22.0,0.0,15.0,9.0,6.0,60.0,25.0,9.0,1.0,5.0,7.0,1.0,8.0,9.0,7.0,1.0,40.0,20.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,25.0,10.0,7.0,7.0,9.0,2.0,6.0,0.0,0.0,5.0,0.0,15.0,9.0,9.0,4.0,6.0,7.0,5.0,0,0
12,12,1,5,22.0,0.0,15.0,9.0,6.0,60.0,25.0,9.0,1.0,5.0,7.0,1.0,8.0,9.0,7.0,1.0,40.0,20.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,25.0,10.0,7.0,7.0,9.0,2.0,6.0,0.0,0.0,5.0,0.0,15.0,9.0,9.0,4.0,6.0,7.0,5.0,0,0
12,12,1,6,22.0,0.0,15.0,9.0,6.0,60.0,25.0,9.0,1.0,5.0,7.0,1.0,8.0,9.0,7.0,1.0,40.0,20.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,25.0,10.0,7.0,7.0,9.0,2.0,6.0,0.0,0.0,5.0,0.0,15.0,9.0,9.0,4.0,6.0,7.0,5.0,0,0
12,12,1,7,22.0,0.0,15.0,9.0,6.0,60.0,25.0,9.0,1.0,5.0,7.0,1.0,8.0,9.0,7.0,1.0,40.0,20.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,25.0,10.0,7.0,7.0,9.0,2.0,6.0,0.0,0.0,5.0,0.0,15.0,9.0,9.0,4.0,6.0,7.0,5.0,1,0
12,12,1,8,22.0,0.0,15.0,9.0,6.0,60.0,25.0,9.0,1.0,5.0,7.0,1.0,8.0,9.0,7.0,1.0,40.0,20.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,25.0,10.0,7.0,7.0,9.0,2.0,6.0,0.0,0.0,5.0,0.0,15.0,9.0,9.0,4.0,6.0,7.0,5.0,1,1
12,12,1,9,22.0,0.0,15.0,9.0,6.0,60.0,25.0,9.0,1.0,5.0,7.0,1.0,8.0,9.0,7.0,1.0,40.0,20.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,25.0,10.0,7.0,7.0,9.0,2.0,6.0,0.0,0.0,5.0,0.0,15.0,9.0,9.0,4.0,6.0,7.0,5.0,1,1
12,12,1,10,22.0,0.0,15.0,9.0,6.0,60.0,25.0,9.0,1.0,5.0,7.0,1.0,8.0,9.0,7.0,1.0,40.0,20.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,25.0,10.0,7.0,7.0,9.0,2.0,6.0,0.0,0.0,5.0,0.0,15.0,9.0,9.0,4.0,6.0,7.0,5.0,0,0
13,13,1,1,22.0,14.0,16.0,3.0,6.0,19.0,20.0,4.0,1.0,7.0,9.0,7.0,9.0,2.0,3.0,1.0,18.0,18.0,8.0,7.0,1.0,1.0,2.0,4.0,3.0,5.0,19.0,16.0,8.0,8.0,5.0,9.0,4.0,6.0,12.0,14.0,8.0,18.0,16.0,7.0,7.0,10.0,8.0,8.0,1.0,1,1
13,13,1,2,22.0,14.0,16.0,3.0,6.0,19.0,20.0,4.0,1.0,7.0,9.0,7.0,9.0,2.0,3.0,1.0,18.0,18.0,8.0,7.0,1.0,1.0,2.0,4.0,3.0,5.0,19.0,16.0,8.0,8.0,5.0,9.0,4.0,6.0,12.0,14.0,8.0,18.0,16.0,7.0,7.0,10.0,8.0,8.0,1.0,1,0
13,13,1,3,22.0,14.0,16.0,3.0,6.0,19.0,20.0,4.0,1.0,7.0,9.0,7.0,9.0,2.0,3.0,1.0,18.0,18.0,8.0,7.0,1.0,1.0,2.0,4.0,3.0,5.0,19.0,16.0,8.0,8.0,5.0,9.0,4.0,6.0,12.0,14.0,8.0,18.0,16.0,7.0,7.0,10.0,8.0,8.0,1.0,1,0
13,13,1,4,22.0,14.0,16.0,3.0,6.0,19.0,20.0,4.0,1.0,7.0,9.0,7.0,9.0,2.0,3.0,1.0,18.0,18.0,8.0,7.0,1.0,1.0,2.0,4.0,3.0,5.0,19.0,16.0,8.0,8.0,5.0,9.0,4.0,6.0,12.0,14.0,8.0,18.0,16.0,7.0,7.0,10.0,8.0,8.0,1.0,1,0
13,13,1,5,22.0,14.0,16.0,3.0,6.0,19.0,20.0,4.0,1.0,7.0,9.0,7.0,9.0,2.0,3.0,1.0,18.0,18.0,8.0,7.0,1.0,1.0,2.0,4.0,3.0,5.0,19.0,16.0,8.0,8.0,5.0,9.0,4.0,6.0,12.0,14.0,8.0,18.0,16.0,7.0,7.0,10.0,8.0,8.0,1.0,1,0
13,13,1,6,22.0,14.0,16.0,3.0,6.0,19.0,20.0,4.0,1.0,7.0,9.0,7.0,9.0,2.0,3.0,1.0,18.0,18.0,8.0,7.0,1.0,1.0,2.0,4.0,3.0,5.0,19.0,16.0,8.0,8.0,5.0,9.0,4.0,6.0,12.0,14.0,8.0,18.0,16.0,7.0,7.0,10.0,8.0,8.0,1.0,1,0
13,13,1,7,22.0,14.0,16.0,3.0,6.0,19.0,20.0,4.0,1.0,7.0,9.0,7.0,9.0,2.0,3.0,1.0,18.0,18.0,8.0,7.0,1.0,1.0,2.0,4.0,3.0,5.0,19.0,16.0,8.0,8.0,5.0,9.0,4.0,6.0,12.0,14.0,8.0,18.0,16.0,7.0,7.0,10.0,8.0,8.0,1.0,1,0
13,13,1,8,22.0,14.0,16.0,3.0,6.0,19.0,20.0,4.0,1.0,7.0,9.0,7.0,9.0,2.0,3.0,1.0,18.0,18.0,8.0,7.0,1.0,1.0,2.0,4.0,3.0,5.0,19.0,16.0,8.0,8.0,5.0,9.0,4.0,6.0,12.0,14.0,8.0,18.0,16.0,7.0,7.0,10.0,8.0,8.0,1.0,1,1
13,13,1,9,22.0,14.0,16.0,3.0,6.0,19.0,20.0,4.0,1.0,7.0,9.0,7.0,9.0,2.0,3.0,1.0,18.0,18.0,8.0,7.0,1.0,1.0,2.0,4.0,3.0,5.0,19.0,16.0,8.0,8.0,5.0,9.0,4.0,6.0,12.0,14.0,8.0,18.0,16.0,7.0,7.0,10.0,8.0,8.0,1.0,1,1
13,13,1,10,22.0,14.0,16.0,3.0,6.0,19.0,20.0,4.0,1.0,7.0,9.0,7.0,9.0,2.0,3.0,1.0,18.0,18.0,8.0,7.0,1.0,1.0,2.0,4.0,3.0,5.0,19.0,16.0,8.0,8.0,5.0,9.0,4.0,6.0,12.0,14.0,8.0,18.0,16.0,7.0,7.0,10.0,8.0,8.0,1.0,1,1
14,14,1,1,23.0,5.0,5.0,9.0,3.0,30.0,20.0,9.0,1.0,8.0,6.0,4.0,8.0,8.0,8.0,1.0,40.0,20.0,9.0,8.0,1.0,1.0,2.0,10.0,1.0,1.0,15.0,20.0,9.0,10.0,3.0,8.0,2.0,6.0,5.0,20.0,6.0,5.0,15.0,9.0,10.0,3.0,7.0,6.0,1.0,1,1
14,14,1,2,23.0,5.0,5.0,9.0,3.0,30.0,20.0,9.0,1.0,8.0,6.0,4.0,8.0,8.0,8.0,1.0,40.0,20.0,9.0,8.0,1.0,1.0,2.0,10.0,1.0,1.0,15.0,20.0,9.0,10.0,3.0,8.0,2.0,6.0,5.0,20.0,6.0,5.0,15.0,9.0,10.0,3.0,7.0,6.0,1.0,1,1
14,14,1,3,23.0,5.0,5.0,9.0,3.0,30.0,20.0,9.0,1.0,8.0,6.0,4.0,8.0,8.0,8.0,1.0,40.0,20.0,9.0,8.0,1.0,1.0,2.0,10.0,1.0,1.0,15.0,20.0,9.0,10.0,3.0,8.0,2.0,6.0,5.0,20.0,6.0,5.0,15.0,9.0,10.0,3.0,7.0,6.0,1.0,1,0
14,14,1,4,23.0,5.0,5.0,9.0,3.0,30.0,20.0,9.0,1.0,8.0,6.0,4.0,8.0,8.0,8.0,1.0,40.0,20.0,9.0,8.0,1.0,1.0,2.0,10.0,1.0,1.0,15.0,20.0,9.0,10.0,3.0,8.0,2.0,6.0,5.0,20.0,6.0,5.0,15.0,9.0,10.0,3.0,7.0,6.0,1.0,1,1
14,14,1,5,23.0,5.0,5.0,9.0,3.0,30.0,20.0,9.0,1.0,8.0,6.0,4.0,8.0,8.0,8.0,1.0,40.0,20.0,9.0,8.0,1.0,1.0,2.0,10.0,1.0,1.0,15.0,20.0,9.0,10.0,3.0,8.0,2.0,6.0,5.0,20.0,6.0,5.0,15.0,9.0,10.0,3.0,7.0,6.0,1.0,1,1
14,14,1,6,23.0,5.0,5.0,9.0,3.0,30.0,20.0,9.0,1.0,8.0,6.0,4.0,8.0,8.0,8.0,1.0,40.0,20.0,9.0,8.0,1.0,1.0,2.0,10.0,1.0,1.0,15.0,20.0,9.0,10.0,3.0,8.0,2.0,6.0,5.0,20.0,6.0,5.0,15.0,9.0,10.0,3.0,7.0,6.0,1.0,1,1
14,14,1,7,23.0,5.0,5.0,9.0,3.0,30.0,20.0,9.0,1.0,8.0,6.0,4.0,8.0,8.0,8.0,1.0,40.0,20.0,9.0,8.0,1.0,1.0,2.0,10.0,1.0,1.0,15.0,20.0,9.0,10.0,3.0,8.0,2.0,6.0,5.0,20.0,6.0,5.0,15.0,9.0,10.0,3.0,7.0,6.0,1.0,1,1
14,14,1,8,23.0,5.0,5.0,9.0,3.0,30.0,20.0,9.0,1.0,8.0,6.0,4.0,8.0,8.0,8.0,1.0,40.0,20.0,9.0,8.0,1.0,1.0,2.0,10.0,1.0,1.0,15.0,20.0,9.0,10.0,3.0,8.0,2.0,6.0,5.0,20.0,6.0,5.0,15.0,9.0,10.0,3.0,7.0,6.0,1.0,1,1
14,14,1,9,23.0,5.0,5.0,9.0,3.0,30.0,20.0,9.0,1.0,8.0,6.0,4.0,8.0,8.0,8.0,1.0,40.0,20.0,9.0,8.0,1.0,1.0,2.0,10.0,1.0,1.0,15.0,20.0,9.0,10.0,3.0,8.0,2.0,6.0,5.0,20.0,6.0,5.0,15.0,9.0,10.0,3.0,7.0,6.0,1.0,1,1
14,14,1,10,23.0,5.0,5.0,9.0,3.0,30.0,20.0,9.0,1.0,8.0,6.0,4.0,8.0,8.0,8.0,1.0,40.0,20.0,9.0,8.0,1.0,1.0,2.0,10.0,1.0,1.0,15.0,20.0,9.0,10.0,3.0,8.0,2.0,6.0,5.0,20.0,6.0,5.0,15.0,9.0,10.0,3.0,7.0,6.0,1.0,1,0
15,15,1,1,24.0,10.0,10.0,9.0,3.0,30.0,20.0,7.0,1.0,9.0,6.0,4.0,7.0,9.0,5.0,1.0,10.0,20.0,7.0,7.0,1.0,1.0,1.0,6.0,3.0,1.0,20.0,20.0,9.0,9.0,4.0,7.0,3.0,8.0,20.0,10.0,2.0,10.0,20.0,7.0,9.0,9.0,6.0,7.0,1.0,1,1
